,0,1
tt1104001,"['Jeff Bridges', 'Garrett Hedlund', 'Olivia Wilde', 'Bruce Boxleitner', 'James Frain', 'Beau Garrett', 'Michael Sheen', 'Anis Cheurfa', 'Serinda Swan', 'Yaya DaCosta', 'Elizabeth Mathis', 'Yurij Kis', 'Conrad Coates', 'Daft Punk', 'Ron Selmour']","['nm0000313', 'nm1330560', 'nm1312575', 'nm0000310', 'nm0289656', 'nm1683768', 'nm0790688', 'nm2832723', 'nm2100657', 'nm1861624', 'nm1875044', 'nm1572574', 'nm0167626', 'nm1386916', 'nm0783498']"
tt4123430,"['Johnny Depp', 'Kevin Guthrie', 'Carmen Ejogo', 'Wolf Roth', 'Eddie Redmayne', 'Zoë Kravitz', 'Callum Turner', 'Derek Riddell', 'Cornell John', 'Ezra Miller', 'Ingvar Sigurdsson', 'Poppy Corby-Tuech', 'Andrew Turner', 'Maja Bloom', 'Simon Meacock']","['nm0000136', 'nm2295590', 'nm0252238', 'nm0745051', 'nm1519666', 'nm2368789', 'nm4360085', 'nm0725701', 'nm0180259', 'nm3009232', 'nm0797614', 'nm5304426', 'nm1049273', 'nm3007817', 'nm0574873']"
tt1133985,"['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Mark Strong', 'Tim Robbins', 'Jay O. Sanders', 'Taika Waititi', 'Angela Bassett', 'Mike Doyle', 'Nick Jandl', 'Dylan James', 'Gattlin Griffith', 'Jon Tenney', 'Leanne Cochran', 'Temuera Morrison']","['nm0005351', 'nm0515116', 'nm0765597', 'nm0835016', 'nm0000209', 'nm0761587', 'nm0169806', 'nm0000291', 'nm0236451', 'nm2633482', 'nm3155809', 'nm1072959', 'nm0855103', 'nm1770409', 'nm0607325']"
tt0473075,"['Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley', 'Alfred Molina', 'Steve Toussaint', 'Toby Kebbell', 'Richard Coyle', 'Ronald Pickup', 'Reece Ritchie', 'Gísli Örn Garðarsson', 'Claudio Pacifico', 'Thomas DuPont', 'Dave Pope', 'Domonkos Pardanyi', 'Massimiliano Ubaldi']","['nm0350453', 'nm2605345', 'nm0001426', 'nm0000547', 'nm0869750', 'nm1527905', 'nm0185404', 'nm0681975', 'nm2201022', 'nm1458629', 'nm0655401', 'nm0243345', 'nm1586674', 'nm1425725', 'nm0879648']"
tt1399103,"['Shia LaBeouf', 'Rosie Huntington-Whiteley', 'Josh Duhamel', 'John Turturro', 'Tyrese Gibson', 'Patrick Dempsey', 'Frances McDormand', 'John Malkovich', 'Kevin Dunn', 'Julie White', 'Alan Tudyk', 'Ken Jeong', 'Glenn Morshower', 'Lester Speight', 'Buzz Aldrin']","['nm0479471', 'nm2492819', 'nm0241049', 'nm0001806', 'nm0879085', 'nm0001131', 'nm0000531', 'nm0000518', 'nm0242656', 'nm0925033', 'nm0876138', 'nm0421822', 'nm0607703', 'nm0711529', 'nm0004696']"
tt0120616,"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', ""Kevin J. O'Connor"", 'Jonathan Hyde', 'Oded Fehr', 'Erick Avari', 'Stephen Dunham', 'Corey Johnson', 'Tuc Watkins', 'Omid Djalili', 'Aharon Ipalé', 'Bernard Fox', 'Patricia Velasquez']","['nm0000409', 'nm0001838', 'nm0001314', 'nm0903677', 'nm0640413', 'nm0404993', 'nm0004912', 'nm0042805', 'nm0242295', 'nm0424819', 'nm0914424', 'nm0229084', 'nm0409691', 'nm0288882', 'nm0892383']"
tt1351685,"['Nicholas Hoult', 'Eleanor Tomlinson', 'Ewan McGregor', 'Stanley Tucci', 'Eddie Marsan', 'Ewen Bremner', 'Ian McShane', 'Christopher Fairbank', 'Simon Lowe', 'Mingus Johnston', 'Ralph Brown', 'Joy McBrinn', 'Chris Brailsford', 'Warwick Davis', 'Craig Salisbury']","['nm0396558', 'nm1870434', 'nm0000191', 'nm0001804', 'nm0550371', 'nm0001971', 'nm0574534', 'nm0265457', 'nm0523047', 'nm4432847', 'nm0114460', 'nm1257871', 'nm0104014', 'nm0001116', 'nm0758437']"
tt2820852,"['Vin Diesel', 'Paul Walker', 'Jason Statham', 'Michelle Rodriguez', 'Jordana Brewster', 'Tyrese Gibson', 'Ludacris', 'Dwayne Johnson', 'Lucas Black', 'Kurt Russell', 'Nathalie Emmanuel', 'Elsa Pataky', 'Gal Gadot', 'John Brotherton', 'Luke Evans']","['nm0004874', 'nm0908094', 'nm0005458', 'nm0735442', 'nm0108287', 'nm0879085', 'nm0524839', 'nm0425005', 'nm0085407', 'nm0000621', 'nm2812026', 'nm0665235', 'nm2933757', 'nm1383586', 'nm1812656']"
tt1408101,"['Chris Pine', 'Zachary Quinto', 'Zoe Saldana', 'Karl Urban', 'Simon Pegg', 'John Cho', 'Benedict Cumberbatch', 'Anton Yelchin', 'Bruce Greenwood', 'Peter Weller', 'Alice Eve', 'Noel Clarke', 'Nazneen Contractor', 'Amanda Foreman', 'Jay Scully']","['nm1517976', 'nm0704270', 'nm0757855', 'nm0881631', 'nm0670408', 'nm0158626', 'nm1212722', 'nm0947338', 'nm0339304', 'nm0000693', 'nm1404408', 'nm0164929', 'nm1345890', 'nm0286022', 'nm1179178']"
tt0816711,"['Brad Pitt', 'Mireille Enos', 'Daniella Kertesz', 'James Badge Dale', 'Ludi Boeken', 'Matthew Fox', 'Fana Mokoena', 'David Morse', 'Elyes Gabel', 'Peter Capaldi', 'Pierfrancesco Favino', 'Ruth Negga', 'Moritz Bleibtreu', 'Sterling Jerins', 'Abigail Hargrove']","['nm0000093', 'nm0257969', 'nm2020146', 'nm0197647', 'nm0091253', 'nm0289142', 'nm0596350', 'nm0001556', 'nm1175468', 'nm0134922', 'nm0269419', 'nm1550948', 'nm0001953', 'nm3606106', 'nm4228422']"
tt1343092,"['Lisa Adam', 'Frank Aldridge', 'Amitabh Bachchan', 'Steve Bisley', 'Richard Carter', 'Jason Clarke', 'Adelaide Clemens', 'Vince Colosimo', 'Max Cullen', 'Mal Day', 'Elizabeth Debicki', 'Leonardo DiCaprio', 'Joel Edgerton', 'Emmanuel Ekwenski', 'Eden Falk']","['nm2179281', 'nm3801004', 'nm0000821', 'nm0001950', 'nm0141885', 'nm0164809', 'nm2564938', 'nm0173194', 'nm0191504', 'nm0206495', 'nm4456120', 'nm0000138', 'nm0249291', 'nm5649639', 'nm1861414']"
tt1663662,"['Charlie Hunnam', 'Diego Klattenhoff', 'Idris Elba', 'Rinko Kikuchi', 'Charlie Day', 'Burn Gorman', 'Max Martini', 'Robert Kazinsky', 'Clifton Collins Jr.', 'Ron Perlman', 'Brad William Henke', 'Larry Joe Campbell', 'Mana Ashida', 'Santiago Segura', 'Joe Pingue']","['nm0402271', 'nm1459109', 'nm0252961', 'nm0452860', 'nm0206359', 'nm1218607', 'nm0242882', 'nm2059117', 'nm0004286', 'nm0000579', 'nm0377034', 'nm0132660', 'nm3870544', 'nm0782213', 'nm0684187']"
tt1979388,"['Jeffrey Wright', 'Frances McDormand', 'Maleah Nipay-Padilla', 'Ryan Teeple', 'Jack McGraw', 'Marcus Scribner', 'Raymond Ochoa', 'Jack Bright', 'Peter Sohn', 'Steve Zahn', 'Mandy Freund', 'Steven Clay Hunter', 'A.J. Buckley', 'Anna Paquin', 'Sam Elliott']","['nm0942482', 'nm0000531', 'nm5558187', 'nm4455823', 'nm7050523', 'nm3851090', 'nm2358105', 'nm3603996', 'nm0812307', 'nm0001872', 'nm5430204', 'nm0403051', 'nm0118568', 'nm0001593', 'nm0000385']"
tt1217209,"['Kelly Macdonald', 'Billy Connolly', 'Emma Thompson', 'Julie Walters', 'Robbie Coltrane', 'Kevin McKidd', 'Craig Ferguson', 'Sally Kinghorn', 'Eilidh Fraser', 'Peigi Barker', 'Steven Cree', 'Steve Purcell', ""Callum O'Neill"", 'Patrick Doyle', 'John Ratzenberger']","['nm0531808', 'nm0175262', 'nm0000668', 'nm0910278', 'nm0001059', 'nm0571727', 'nm0272401', 'nm0455435', 'nm0292115', 'nm5104064', 'nm2189243', 'nm0700760', 'nm1625656', 'nm0236462', 'nm0001652']"
tt3731562,"['Tom Hiddleston', 'Samuel L. Jackson', 'Brie Larson', 'John C. Reilly', 'John Goodman', 'Corey Hawkins', 'John Ortiz', 'Tian Jing', 'Toby Kebbell', 'Jason Mitchell', 'Shea Whigham', 'Thomas Mann', 'Eugene Cordero', 'Marc Evan Jackson', 'Will Brittain']","['nm1089991', 'nm0000168', 'nm0488953', 'nm0000604', 'nm0000422', 'nm3659660', 'nm0651159', 'nm1320897', 'nm1527905', 'nm4207146', 'nm0924154', 'nm3287038', 'nm3082341', 'nm1476601', 'nm4311291']"
tt2660888,"['Chris Pine', 'Zachary Quinto', 'Karl Urban', 'Zoe Saldana', 'Simon Pegg', 'John Cho', 'Anton Yelchin', 'Idris Elba', 'Sofia Boutella', 'Joe Taslim', 'Lydia Wilson', 'Deep Roy', 'Melissa Roxburgh', 'Anita Brown', 'Doug Jung']","['nm1517976', 'nm0704270', 'nm0881631', 'nm0757855', 'nm0670408', 'nm0158626', 'nm0947338', 'nm0252961', 'nm1154749', 'nm3029144', 'nm3575723', 'nm0746989', 'nm4612692', 'nm0113036', 'nm1136647']"
tt1856101,"['Ryan Gosling', 'Dave Bautista', 'Robin Wright', 'Mark Arnold', 'Vilma Szécsi', 'Ana de Armas', 'Wood Harris', 'David Dastmalchian', 'Tómas Lemarquis', 'Sylvia Hoeks', 'Edward James Olmos', 'Jared Leto', 'Sallie Harmsen', 'Hiam Abbass', 'Mackenzie Davis']","['nm0331516', 'nm1176985', 'nm0000705', 'nm0036553', 'nm1315976', 'nm1869101', 'nm0365445', 'nm2810287', 'nm1319365', 'nm1679778', 'nm0001579', 'nm0001467', 'nm1760156', 'nm0007814', 'nm4496875']"
tt6139732,"['Will Smith', 'Mena Massoud', 'Naomi Scott', 'Marwan Kenzari', 'Navid Negahban', 'Nasim Pedrad', 'Billy Magnussen', 'Jordan A. Nash', 'Taliyah Blair', 'Aubrey Lin', 'Amir Boutrous', 'Numan Acar', 'Omari Bernard', 'Nathaniel Ellul', 'Sebastien Torkia']","['nm0000226', 'nm4565815', 'nm4305463', 'nm3092471', 'nm1041023', 'nm1840659', 'nm2915105', 'nm5636183', 'nm10382002', 'nm9703609', 'nm3281314', 'nm1485637', 'nm9528412', 'nm9108970', 'nm0868088']"
tt3501632,"['Chris Hemsworth', 'Tom Hiddleston', 'Cate Blanchett', 'Idris Elba', 'Jeff Goldblum', 'Tessa Thompson', 'Karl Urban', 'Mark Ruffalo', 'Anthony Hopkins', 'Benedict Cumberbatch', 'Taika Waititi', 'Rachel House', 'Clancy Brown', 'Tadanobu Asano', 'Ray Stevenson']","['nm1165110', 'nm1089991', 'nm0000949', 'nm0252961', 'nm0000156', 'nm1935086', 'nm0881631', 'nm0749263', 'nm0000164', 'nm1212722', 'nm0169806', 'nm1344302', 'nm0000317', 'nm0038355', 'nm0829032']"
tt1587310,"['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley', 'Lesley Manville', 'Imelda Staunton', 'Juno Temple', 'Sam Riley', 'Brenton Thwaites', 'Kenneth Cranham', 'Sarah Flind', 'Hannah New', 'Isobelle Molloy', 'Michael Higgins', 'Ella Purnell', 'Jackson Bews']","['nm0001401', 'nm1102577', 'nm1663205', 'nm0544334', 'nm0001767', 'nm1017334', 'nm0727165', 'nm4154798', 'nm0186469', 'nm0282332', 'nm4026222', 'nm5985215', 'nm4747398', 'nm3480246', 'nm4797104']"
tt3183660,"['Eddie Redmayne', 'Sam Redford', 'Scott Goldman', 'Tim Bentinck', 'Tristan Tait', 'Colin Farrell', 'Tom Clarke Hill', 'Matthew Sim', 'Katherine Waterston', 'Samantha Morton', 'Dan Fogler', 'Ezra Miller', 'Faith Wood-Blagrove', 'Jenn Murray', 'Cory Peterson']","['nm1519666', 'nm0714866', 'nm2580832', 'nm0072758', 'nm0846925', 'nm0268199', 'nm0384732', 'nm0799252', 'nm2239702', 'nm0608090', 'nm0283945', 'nm3009232', 'nm7500671', 'nm2893183', 'nm3270798']"
tt0918940,"['Alexander Skarsgård', 'Rory J. Saper', 'Christian Stevens', 'Christoph Waltz', 'Samuel L. Jackson', 'Margot Robbie', 'Sidney Ralitsoele', 'Osy Ikhile', 'Mens-Sana Tamakloe', 'Antony Acheampong', 'Edward Apeagyei', 'Ashley Byam', 'Casper Crump', 'Adam Ganne', 'Aleksandar Mikic']","['nm0002907', 'nm4920741', 'nm7222287', 'nm0910607', 'nm0000168', 'nm3053338', 'nm7760612', 'nm3247700', 'nm2950654', 'nm6431237', 'nm7052887', 'nm6682745', 'nm3354565', 'nm2598189', 'nm0586531']"
tt0970179,"['Ben Kingsley', 'Sacha Baron Cohen', 'Asa Butterfield', 'Chloë Grace Moretz', 'Ray Winstone', 'Emily Mortimer', 'Christopher Lee', 'Helen McCrory', 'Michael Stuhlbarg', 'Frances de la Tour', 'Richard Griffiths', 'Jude Law', 'Kevin Eldon', 'Gulliver McGrath', 'Shaun Aylward']","['nm0001426', 'nm0056187', 'nm2633535', 'nm1631269', 'nm0935653', 'nm0607865', 'nm0000489', 'nm0567031', 'nm0836121', 'nm0209428', 'nm0341743', 'nm0000179', 'nm0253126', 'nm3164335', 'nm4012498']"
tt2239822,"['Dane DeHaan', 'Cara Delevingne', 'Clive Owen', 'Rihanna', 'Ethan Hawke', 'Herbie Hancock', 'Kris Wu', 'Sam Spruell', 'Alain Chabat', 'Rutger Hauer', 'Peter Hudson', 'Xavier Giannoli', 'Louis Leterrier', 'Eric Rochant', 'Benoît Jacquot']","['nm2851530', 'nm5353321', 'nm0654110', 'nm1982597', 'nm0000160', 'nm0359372', 'nm6806246', 'nm0819874', 'nm0149260', 'nm0000442', 'nm0399940', 'nm0316306', 'nm0504642', 'nm0733886', 'nm0415245']"
tt1617661,"['Mila Kunis', 'Channing Tatum', 'Sean Bean', 'Eddie Redmayne', 'Douglas Booth', 'Tuppence Middleton', 'Nikki Amuka-Bird', 'Christina Cole', 'Nicholas A. Newman', 'Ramon Tikaram', 'Ariyon Bakare', 'Maria Doyle Kennedy', 'Frog Stone', 'David Ajala', 'Doona Bae']","['nm0005109', 'nm1475594', 'nm0000293', 'nm1519666', 'nm3150488', 'nm3095562', 'nm0025458', 'nm1268047', 'nm5260828', 'nm0863130', 'nm0048159', 'nm0448204', 'nm0831880', 'nm2916966', 'nm0046277']"
tt4912910,"['Tom Cruise', 'Henry Cavill', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson', 'Sean Harris', 'Angela Bassett', 'Vanessa Kirby', 'Michelle Monaghan', 'Wes Bentley', 'Frederick Schmidt', 'Alec Baldwin', 'Liang Yang', 'Kristoffer Joner', 'Wolf Blitzer']","['nm0000129', 'nm0147147', 'nm0000609', 'nm0670408', 'nm0272581', 'nm0365317', 'nm0000291', 'nm3948952', 'nm1157358', 'nm0004747', 'nm5520750', 'nm0000285', 'nm2403982', 'nm0427379', 'nm0088566']"
tt3385516,"['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence', 'Nicholas Hoult', 'Oscar Isaac', 'Rose Byrne', 'Evan Peters', 'Josh Helman', 'Sophie Turner', 'Tye Sheridan', 'Lucas Till', 'Kodi Smit-McPhee', 'Ben Hardy', 'Alexandra Shipp', 'Lana Condor']","['nm0564215', 'nm1055413', 'nm2225369', 'nm0396558', 'nm1209966', 'nm0126284', 'nm1404239', 'nm2890541', 'nm3849842', 'nm4446467', 'nm1395771', 'nm2240346', 'nm5228887', 'nm3381295', 'nm7093076']"
tt4779682,"['Jason Statham', 'Bingbing Li', 'Rainn Wilson', 'Cliff Curtis', 'Winston Chao', 'Shuya Sophia Cai', 'Ruby Rose', 'Page Kennedy', 'Robert Taylor', 'Ólafur Darri Ólafsson', 'Jessica McNamee', 'Masi Oka', 'Raymond Vinten', 'Hongmei Mai', 'Wei Yi']","['nm0005458', 'nm0508356', 'nm0933988', 'nm0193295', 'nm0152061', 'nm8528988', 'nm3199307', 'nm1191866', 'nm0853079', 'nm0959963', 'nm2537621', 'nm1199811', 'nm8529104', 'nm5071064', 'nm10032264']"
tt1631867,"['Tom Cruise', 'Emily Blunt', 'Brendan Gleeson', 'Bill Paxton', 'Jonas Armstrong', 'Tony Way', 'Kick Gurry', 'Franz Drameh', 'Dragomir Mrsic', 'Charlotte Riley', 'Masayoshi Haneda', 'Terence Maynard', 'Noah Taylor', 'Lara Pulver', 'Madeleine Mantock']","['nm0000129', 'nm1289434', 'nm0322407', 'nm0000200', 'nm1765073', 'nm0915453', 'nm0348748', 'nm2621030', 'nm2800616', 'nm2731660', 'nm2612087', 'nm0562793', 'nm0852965', 'nm3091498', 'nm4567422']"
tt4154664,"['Brie Larson', 'Samuel L. Jackson', 'Ben Mendelsohn', 'Jude Law', 'Annette Bening', 'Djimon Hounsou', 'Lee Pace', 'Lashana Lynch', 'Gemma Chan', 'Clark Gregg', 'Rune Temte', 'Algenis Perez Soto', 'Mckenna Grace', 'Akira Akbar', 'Matthew Maher']","['nm0488953', 'nm0000168', 'nm0578853', 'nm0000179', 'nm0000906', 'nm0005023', 'nm1195855', 'nm2736476', 'nm2110418', 'nm0163988', 'nm0854815', 'nm2714417', 'nm5085683', 'nm7739127', 'nm0536866']"
tt3040964,"['Neel Sethi', 'Bill Murray', 'Ben Kingsley', 'Idris Elba', ""Lupita Nyong'o"", 'Scarlett Johansson', 'Giancarlo Esposito', 'Christopher Walken', 'Garry Shandling', 'Brighton Rose', 'Emjay Anthony', 'Max Favreau', 'Chloe Hechter', 'Asher Blinkoff', 'Knox Gagnon']","['nm5888481', 'nm0000195', 'nm0001426', 'nm0252961', 'nm2143282', 'nm0424060', 'nm0002064', 'nm0000686', 'nm0788009', 'nm2765875', 'nm3492402', 'nm3528705', 'nm8041206', 'nm6239143', 'nm8041207']"
tt2096673,"['Amy Poehler', 'Phyllis Smith', 'Richard Kind', 'Bill Hader', 'Lewis Black', 'Mindy Kaling', 'Kaitlyn Dias', 'Diane Lane', 'Kyle MacLachlan', 'Paula Poundstone', 'Bobby Moynihan', 'Paula Pell', 'Dave Goelz', 'Frank Oz', 'Josh Cooley']","['nm0688132', 'nm0809613', 'nm0454236', 'nm0352778', 'nm0085400', 'nm1411676', 'nm4609731', 'nm0000178', 'nm0001492', 'nm0005323', 'nm1293885', 'nm0996134', 'nm0324397', 'nm0000568', 'nm2155757']"
tt2250912,"['Tom Holland', 'Michael Keaton', 'Robert Downey Jr.', 'Marisa Tomei', 'Jon Favreau', 'Gwyneth Paltrow', 'Zendaya', 'Donald Glover', 'Jacob Batalon', 'Laura Harrier', 'Tony Revolori', 'Bokeem Woodbine', 'Tyne Daly', 'Abraham Attah', 'Hannibal Buress']","['nm4043618', 'nm0000474', 'nm0000375', 'nm0000673', 'nm0269463', 'nm0000569', 'nm3918035', 'nm2255973', 'nm8188622', 'nm5637553', 'nm1727825', 'nm0940158', 'nm0002033', 'nm6781688', 'nm2868110']"
tt1386697,"['Will Smith', 'Jaime FitzSimons', 'Ike Barinholtz', 'Margot Robbie', 'Christopher Dyson', 'Bambadjan Bamba', 'Viola Davis', 'Ted Whittall', 'David Harbour', 'Robin Atkin Downes', 'Robert B. Kennedy', 'Billy Otis', 'Shailyn Pierre-Dixon', 'Jared Leto', 'James McGowan']","['nm0000226', 'nm2968738', 'nm0054697', 'nm3053338', 'nm0246024', 'nm2262926', 'nm0205626', 'nm0926471', 'nm1092086', 'nm0235960', 'nm0448302', 'nm0652893', 'nm5666795', 'nm0001467', 'nm0569651']"
tt5848272,"['John C. Reilly', 'Sarah Silverman', 'Gal Gadot', 'Taraji P. Henson', 'Jack McBrayer', 'Jane Lynch', 'Alan Tudyk', 'Alfred Molina', ""Ed O'Neill"", 'Sean Giambrone', 'Flula Borg', 'Timothy Simons', 'Ali Wong', 'Hamish Blake', 'GloZell Green']","['nm0000604', 'nm0798971', 'nm2933757', 'nm0378245', 'nm1442113', 'nm0528331', 'nm0876138', 'nm0000547', 'nm0642145', 'nm4677867', 'nm2887579', 'nm3985937', 'nm4399227', 'nm1591283', 'nm3941817']"
tt3606752,"['Owen Wilson', 'Cristela Alonzo', 'Chris Cooper', 'Nathan Fillion', 'Larry the Cable Guy', 'Armie Hammer', 'Ray Magliozzi', 'Tony Shalhoub', 'Bonnie Hunt', 'Lea DeLaria', 'Kerry Washington', 'Bob Costas', 'Margo Martindale', 'Darrell Waltrip', 'Isiah Whitlock Jr.']","['nm0005562', 'nm2242399', 'nm0177933', 'nm0277213', 'nm1249256', 'nm2309517', 'nm1137136', 'nm0001724', 'nm0001372', 'nm0216466', 'nm0913488', 'nm0182471', 'nm0553269', 'nm1267353', 'nm0926086']"
tt1972591,"['Charlie Hunnam', 'Astrid Bergès-Frisbey', 'Jude Law', 'Djimon Hounsou', 'Eric Bana', 'Aidan Gillen', 'Freddie Fox', 'Craig McGinlay', 'Tom Wu', 'Kingsley Ben-Adir', 'Neil Maskell', 'Annabelle Wallis', 'Zac Barker', 'Oliver Barker', 'Geoff Bell']","['nm0402271', 'nm2793591', 'nm0000179', 'nm0005023', 'nm0051509', 'nm0318821', 'nm3456865', 'nm6210727', 'nm0943179', 'nm4667984', 'nm0556453', 'nm1834115', 'nm8965395', 'nm6697291', 'nm1052141']"
tt1335975,"['Keanu Reeves', 'Hiroyuki Sanada', 'Ko Shibasaki', 'Tadanobu Asano', 'Min Tanaka', 'Jin Akanishi', 'Masayoshi Haneda', 'Hiroshi Sogabe', 'Takato Yonemoto', 'Hiroshi Yamada', 'Shû Nakajima', 'Cary-Hiroyuki Tagawa', 'Neil Fingleton', 'Rinko Kikuchi', 'Natsuki Kunimoto']","['nm0000206', 'nm0760796', 'nm0793069', 'nm0038355', 'nm0849032', 'nm2064011', 'nm2612087', 'nm5507903', 'nm4187460', 'nm5072162', 'nm0620059', 'nm0846480', 'nm2807170', 'nm0452860', 'nm4655330']"
tt4881806,"['Chris Pratt', 'Bryce Dallas Howard', 'Rafe Spall', 'Justice Smith', 'Daniella Pineda', 'James Cromwell', 'Toby Jones', 'Ted Levine', 'Jeff Goldblum', 'BD Wong', 'Geraldine Chaplin', 'Isabella Sermon', 'Robert Emms', 'Peter Jason', 'Kevin Layne']","['nm0695435', 'nm0397171', 'nm1245863', 'nm6819854', 'nm4427331', 'nm0000342', 'nm0429363', 'nm0505971', 'nm0000156', 'nm0000703', 'nm0001036', 'nm9830820', 'nm3016166', 'nm0419273', 'nm6442861']"
tt2015381,"['Chris Pratt', 'Zoe Saldana', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Lee Pace', 'Michael Rooker', 'Karen Gillan', 'Djimon Hounsou', 'John C. Reilly', 'Glenn Close', 'Benicio Del Toro', 'Laura Haddock', 'Sean Gunn', 'Peter Serafinowicz']","['nm0695435', 'nm0757855', 'nm1176985', 'nm0004874', 'nm0177896', 'nm1195855', 'nm0740264', 'nm2394794', 'nm0005023', 'nm0000604', 'nm0000335', 'nm0001125', 'nm2652095', 'nm0348231', 'nm0784818']"
tt1228705,"['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Scarlett Johansson', 'Sam Rockwell', 'Mickey Rourke', 'Samuel L. Jackson', 'Clark Gregg', 'John Slattery', 'Garry Shandling', 'Paul Bettany', 'Kate Mara', 'Leslie Bibb', 'Jon Favreau', 'Christiane Amanpour']","['nm0000375', 'nm0000569', 'nm0000332', 'nm0424060', 'nm0005377', 'nm0000620', 'nm0000168', 'nm0163988', 'nm0805476', 'nm0788009', 'nm0079273', 'nm0544718', 'nm0004753', 'nm0269463', 'nm0023927']"
tt1843866,"['Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson', 'Robert Redford', 'Sebastian Stan', 'Anthony Mackie', 'Cobie Smulders', 'Frank Grillo', 'Maximiliano Hernández', 'Emily VanCamp', 'Hayley Atwell', 'Toby Jones', 'Stan Lee', 'Callan Mulvey', 'Jenny Agutter']","['nm0262635', 'nm0000168', 'nm0424060', 'nm0000602', 'nm1659221', 'nm1107001', 'nm1130627', 'nm0342029', 'nm0380073', 'nm0885840', 'nm2017943', 'nm0429363', 'nm0498278', 'nm0612534', 'nm0000256']"
tt2103281,"['Andy Serkis', 'Jason Clarke', 'Gary Oldman', 'Keri Russell', 'Toby Kebbell', 'Kodi Smit-McPhee', 'Kirk Acevedo', 'Nick Thurston', 'Terry Notary', 'Karin Konoval', 'Judy Greer', 'Jon Eyez', 'Enrique Murciano', 'Larramie Doc Shaw', 'Lee Ross']","['nm0785227', 'nm0164809', 'nm0000198', 'nm0005392', 'nm1527905', 'nm2240346', 'nm0009716', 'nm3231354', 'nm1024953', 'nm0465269', 'nm0339460', 'nm1208510', 'nm0006663', 'nm2480883', 'nm0743605']"
tt1735898,"['Kristen Stewart', 'Chris Hemsworth', 'Charlize Theron', 'Sam Claflin', 'Sam Spruell', 'Ian McShane', 'Bob Hoskins', 'Ray Winstone', 'Nick Frost', 'Eddie Marsan', 'Toby Jones', 'Johnny Harris', 'Brian Gleeson', 'Vincent Regan', 'Liberty Ross']","['nm0829576', 'nm1165110', 'nm0000234', 'nm3510471', 'nm0819874', 'nm0574534', 'nm0001364', 'nm0935653', 'nm0296545', 'nm0550371', 'nm0429363', 'nm0364890', 'nm2244852', 'nm0716490', 'nm3121334']"
tt1964418,"['George Clooney', 'Hugh Laurie', 'Britt Robertson', 'Raffey Cassidy', 'Tim McGraw', 'Kathryn Hahn', 'Keegan-Michael Key', 'Chris Bauer', 'Thomas Robinson', 'Pierce Gagnon', 'Matthew MacCaull', 'Judy Greer', 'Matthew Kevin Anderson', 'Michael Giacchino', 'D. Harlan Cutshall']","['nm0000123', 'nm0491402', 'nm1429380', 'nm3864163', 'nm0005210', 'nm1063517', 'nm1221047', 'nm0061777', 'nm1740829', 'nm3163952', 'nm0531468', 'nm0339460', 'nm2254636', 'nm0315974', 'nm0193987']"
tt0437086,"['Rosa Salazar', 'Christoph Waltz', 'Jennifer Connelly', 'Mahershala Ali', 'Ed Skrein', 'Jackie Earle Haley', 'Keean Johnson', 'Jorge Lendeborg Jr.', 'Lana Condor', 'Idara Victor', 'Jeff Fahey', 'Eiza González', 'Derek Mears', 'Leonard Wu', 'Racer Rodriguez']","['nm4023073', 'nm0910607', 'nm0000124', 'nm0991810', 'nm4534098', 'nm0355097', 'nm5277107', 'nm7449863', 'nm7093076', 'nm1701107', 'nm0001194', 'nm2555462', 'nm0575216', 'nm1422236', 'nm1897406']"
tt3741700,"['Kyle Chandler', 'Vera Farmiga', 'Millie Bobby Brown', 'Ken Watanabe', 'Ziyi Zhang', 'Bradley Whitford', 'Sally Hawkins', 'Charles Dance', 'Thomas Middleditch', 'Aisha Hinds', ""O'Shea Jackson Jr."", 'David Strathairn', 'Anthony Ramos', 'Elizabeth Faith Ludlow', 'Jonathan Howard']","['nm0151419', 'nm0267812', 'nm5611121', 'nm0913822', 'nm0955471', 'nm0925966', 'nm1020089', 'nm0001097', 'nm3042755', 'nm1490300', 'nm6578009', 'nm0000657', 'nm6853061', 'nm6018082', 'nm1401022']"
tt2567026,"['Johnny Depp', 'Mia Wasikowska', 'Helena Bonham Carter', 'Anne Hathaway', 'Sacha Baron Cohen', 'Rhys Ifans', 'Matt Lucas', 'Lindsay Duncan', 'Leo Bill', 'Geraldine James', 'Andrew Scott', 'Richard Armitage', 'Ed Speleers', 'Alan Rickman', 'Timothy Spall']","['nm0000136', 'nm1985859', 'nm0000307', 'nm0004266', 'nm0056187', 'nm0406975', 'nm0524240', 'nm0242026', 'nm1095324', 'nm0416524', 'nm0778831', 'nm0035514', 'nm1968873', 'nm0000614', 'nm0001758']"
